pair_id,drug_a,drug_b,faers_coreports,faers_expected,obs_exp_ratio,min_detectable_ror,evidence_tier,n_anchor_drugs,both_pk_inert,excluded_clinical,name_defect_v1,faers_reports_a,faers_reports_b,rxcui_a,atc_a,drugbank_a,chembl_a,rxcui_b,atc_b,drugbank_b,chembl_b,n_ae_terms_tested,median_upper95_ror,p95_upper95_ror,max_upper95_ror,frac_terms_equiv_ror1.5,frac_terms_equiv_ror2.0,frac_terms_equiv_ror3.0,gold_d3r_testable,gold_d3r_flagged,label_screen,label_evidence,d3_mechanism_hypotheses,d3_hypothesis_types,knowledge_state,recommended_use,paper5_role,clinical_anchor_status,clinical_anchor_type,clinical_anchor_source,clinical_anchor_locator,clinical_anchor_summary,clinical_anchor_concordance
ADDI2-0318,lorazepam,sevelamer,498.0,142.60829256354663,3.4920830412305084,3.8,T2_moderate,1,False,False,False,185111,15661,6470.0,N05BA,DB00186,CHEMBL580,214824.0,V03AE,,CHEMBL5314349,120.0,2.823183057806215,8.436070900436219,15.067898121686872,0.2416666666666666,0.3666666666666666,0.5083333333333333,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0319,ramipril,dextromethorphan,486.0,415.0722148502785,1.1708805904420896,3.85,T2_moderate,1,False,False,True,129355,65230,35296.0,C09AA;C09BB,DB00178,CHEMBL1168,3289.0,N06AX;R05DA,DB00514,CHEMBL52440,271.0,12.554506438294109,26.6697063492115,38.594036529473605,0.033210332103321,0.059040590405904,0.084870848708487,True,False,no_label_signal,,3,pk_inhibitor;transporter_inhibitor;metab_transporter,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,development,NOT_ANCHORED,,,,,
ADDI2-0320,levetiracetam,memantine,483.0,113.15755541153278,4.268384892581143,3.85,T2_moderate,1,False,False,False,133748,17199,114477.0,N03AX,DB01202,CHEMBL1286,6719.0,N06DA;N06DX,DB01043,CHEMBL807,76.0,2.013107427203636,9.70125255217262,17.022940316275676,0.2236842105263158,0.5,0.7236842105263158,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,development,NOT_ANCHORED,,,,,
ADDI2-0321,zolpidem,ustekinumab,483.0,684.6698399666479,0.7054495054485359,3.85,T2_moderate,1,False,False,False,138348,100604,39993.0,N05CF,DB00425,CHEMBL911,847083.0,L04AC,,CHEMBL1201835,88.0,3.3309065997842184,113.64260157609893,153.05898843074084,0.3409090909090909,0.4204545454545454,0.4659090909090909,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0322,atenolol,ketoconazole,480.0,120.10497120432692,3.996504018001109,3.9,T2_moderate,1,False,False,False,138293,17655,1202.0,C07AB;C07FB,DB00335,CHEMBL24,6135.0,D01AC;G01AF;H02CA;J02AB,DB01026,CHEMBL157101,161.0,3.238051750239005,9.316055040370353,13.971554530091208,0.0869565217391304,0.2111801242236025,0.4409937888198758,True,False,no_label_signal,,2,transporter_inhibitor;biological_process,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0323,zolpidem,sevelamer,479.0,106.5823860255822,4.494175987813118,3.9,T2_moderate,1,False,False,False,138348,15661,39993.0,N05CF,DB00425,CHEMBL911,214824.0,V03AE,,CHEMBL5314349,125.0,3.963439447986437,10.317254400799865,13.410728997279309,0.16,0.256,0.4,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0324,alprazolam,sevelamer,476.0,161.12161634546445,2.9542901244200395,3.9,T2_moderate,1,False,False,False,209142,15661,596.0,N05BA,DB00404,CHEMBL661,214824.0,V03AE,,CHEMBL5314349,93.0,2.9784267094885326,9.183616353033154,10.37785286447255,0.2258064516129032,0.3655913978494624,0.5053763440860215,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0325,dextromethorphan,ustekinumab,472.0,322.81647483898894,1.4621310769080769,3.9,T2_moderate,2,False,False,True,65230,100604,3289.0,N06AX;R05DA,DB00514,CHEMBL52440,847083.0,L04AC,,CHEMBL1201835,220.0,14.225429193956073,26.75197967584452,39.114452386657874,0.0136363636363636,0.0181818181818181,0.0409090909090909,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,HUMAN_NONINTERACTION_ANCHOR,regulatory_clinical_pharmacology,FDA WEZLANA prescribing information; ustekinumab CYP450 substrates,https://www.accessdata.fda.gov/drugsatfda_docs/label/2026/761285s006lbl761331s006lbl.pdf,Phase 1 human CYP-probe study; no clinically significant exposure change,CONCORDANT
ADDI2-0326,famotidine,liraglutide,469.0,306.182577726181,1.531765796352484,3.95,T2_moderate,1,False,False,False,117935,52777,4278.0,A02BA,DB00927,CHEMBL902,475968.0,A10AE;A10BJ,,CHEMBL4084119,91.0,2.3914915554757967,10.61412547653639,12.863608874570986,0.3076923076923077,0.4175824175824176,0.5934065934065934,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0327,isosorbide,dextromethorphan,465.0,138.22156644034322,3.3641638709158688,3.95,T2_moderate,1,False,False,True,43076,65230,6057.0,C01DA,DB01020,CHEMBL1311,3289.0,N06AX;R05DA,DB00514,CHEMBL52440,236.0,4.259095547559174,10.612565896525254,17.135387579048345,0.0423728813559322,0.135593220338983,0.3135593220338983,True,False,no_label_signal,,1,pk_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0328,cephalexin,heparin,461.0,90.9505150262623,5.068690373736581,3.95,T2_moderate,1,False,False,False,25098,73667,2231.0,J01DB,,CHEMBL1200544,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,227.0,3.564305408687225,9.899798999871892,20.93696374745369,0.066079295154185,0.13215859030837,0.3612334801762114,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0329,hydrocodone,moxifloxacin,461.0,243.6139626609342,1.8923381688168144,3.95,T2_moderate,1,False,False,False,224891,22021,5489.0,N02AJ;R05DA,DB00956,CHEMBL1457,139462.0,J01MA;S01AE,DB00218,CHEMBL32,163.0,2.651624282957386,9.833856340137046,29.348212735037656,0.2515337423312883,0.3865030674846625,0.5398773006134969,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0330,isosorbide,levetiracetam,457.0,283.4103643762536,1.6125027784562247,4.0,T2_moderate,1,False,False,True,43076,133748,6057.0,C01DA,DB01020,CHEMBL1311,114477.0,N03AX,DB01202,CHEMBL1286,134.0,2.3670782087977766,10.518879011529052,22.914860404287307,0.2462686567164179,0.3582089552238806,0.6119402985074627,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0331,chlorpheniramine,ustekinumab,456.0,342.95848085761054,1.329607009162494,4.0,T2_moderate,2,False,False,False,69300,100604,2400.0,R06AB,DB01114,CHEMBL505,847083.0,L04AC,,CHEMBL1201835,222.0,11.355606750077428,24.708345538072862,36.13609892070841,0.018018018018018,0.0315315315315315,0.0585585585585585,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0332,azithromycin,liraglutide,454.0,247.5734142703067,1.8337994866618097,4.0,T2_moderate,1,False,False,False,95360,52777,18631.0,J01FA;S01AA,DB00207,CHEMBL529,475968.0,A10AE;A10BJ,,CHEMBL4084119,67.0,4.690332758993334,54.578385539576935,111.1294088969004,0.2835820895522388,0.373134328358209,0.4328358208955223,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0333,nitrofurantoin,levetiracetam,446.0,176.13471224618547,2.532152772797112,4.05,T2_moderate,1,False,False,False,26771,133748,7454.0,J01XE,DB00698,CHEMBL572,114477.0,N03AX,DB01202,CHEMBL1286,123.0,2.640546168997433,10.42413251610685,21.643226384119146,0.2032520325203252,0.3495934959349593,0.5934959349593496,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0334,sitagliptin,heparin,444.0,352.3652991909172,1.2600559732172538,4.05,T2_moderate,1,False,False,False,97236,73667,593411.0,A10BD;A10BH,DB01261,CHEMBL1422,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,137.0,3.2467690518725805,8.82006586546497,21.40409058412801,0.1021897810218978,0.2554744525547445,0.4671532846715328,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0335,ciprofloxacin,ustekinumab,443.0,524.7858624620761,0.8441538381419594,4.05,T2_moderate,1,False,False,False,106041,100604,2551.0,J01MA;S01AE;S02AA;S03AA,DB00537,CHEMBL8,847083.0,L04AC,,CHEMBL1201835,120.0,2.5600654428790373,15.283802314258304,42.11696379336121,0.2666666666666666,0.4083333333333333,0.5333333333333333,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0336,chlorpheniramine,triamterene,439.0,72.31159095017728,6.070949265968594,4.05,T2_moderate,1,False,False,False,69300,21212,2400.0,R06AB,DB01114,CHEMBL505,10763.0,C03DB,DB00384,CHEMBL585,153.0,2.7757697953849534,8.295391587484353,11.521377204839382,0.0457516339869281,0.2156862745098039,0.5490196078431373,True,False,no_label_signal,,1,pk_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,development,NOT_ANCHORED,,,,,
ADDI2-0337,conjugated estrogens,methocarbamol,439.0,77.30037855580137,5.679144244851219,4.05,T2_moderate,1,False,False,True,69479,22617,4099.0,G03CA;G03CC,,CHEMBL1201649,6845.0,M03BA,DB00423,CHEMBL1201117,156.0,2.89772655722186,8.717417051288757,13.504246240767054,0.1089743589743589,0.2435897435897435,0.5064102564102564,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0338,methotrexate,dalteparin,437.0,348.93674859157613,1.25237597290591,4.1,T2_moderate,1,False,False,False,501264,14151,6851.0,L01BA;L04AX,DB00563,CHEMBL34259,67109.0,B01AB,,CHEMBL1201460,128.0,2.8107864776380884,12.57968617153978,27.151764591052665,0.2890625,0.3671875,0.53125,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0339,heparin,granisetron,436.0,49.033844084004905,8.891817644422161,4.1,T2_moderate,1,False,False,False,73667,13531,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,26237.0,A04AA,,CHEMBL289469,100.0,2.3373814705044573,10.06150198772295,12.34049241992894,0.16,0.35,0.64,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0340,montelukast,ustekinumab,435.0,862.1372443469353,0.5045600371081409,4.1,T2_moderate,1,False,False,False,174208,100604,88249.0,R03DC,DB00471,CHEMBL787,847083.0,L04AC,,CHEMBL1201835,114.0,1.513922116982093,5.889652414305234,60.97421656997744,0.4912280701754385,0.7017543859649122,0.868421052631579,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0341,citalopram,ustekinumab,432.0,702.7778498000966,0.6147034943159937,4.1,T2_moderate,2,False,False,False,142007,100604,2556.0,N06AB,DB00215,CHEMBL549,847083.0,L04AC,,CHEMBL1201835,69.0,1.9664109031249364,10.214329464449726,21.423014592221747,0.4347826086956521,0.5217391304347826,0.6811594202898551,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0342,ondansetron,ustekinumab,431.0,656.9312788525511,0.6560808015608866,4.1,T2_moderate,1,False,False,False,132743,100604,26225.0,A04AA,DB00904,CHEMBL46,847083.0,L04AC,,CHEMBL1201835,80.0,3.905855423457034,115.7593709811276,151.5277402071423,0.2875,0.3375,0.4375,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0343,lamotrigine,heparin,430.0,482.7827860536216,0.8906697016165793,4.1,T2_moderate,1,False,False,False,133225,73667,28439.0,N03AX,DB00555,CHEMBL741,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,147.0,3.5373948174396266,11.02120478005439,18.941207498834025,0.1428571428571428,0.2585034013605442,0.4149659863945578,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0344,allopurinol,ustekinumab,425.0,783.0093489583013,0.5427776827510563,4.15,T2_moderate,1,False,False,False,158219,100604,519.0,M04AA,DB00437,CHEMBL1467,847083.0,L04AC,,CHEMBL1201835,102.0,1.4642112892359882,7.710845259202005,17.912250969753973,0.5196078431372549,0.6176470588235294,0.7352941176470589,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0345,colchicine,heparin,420.0,98.85405607623753,4.24868757712977,4.15,T2_moderate,1,False,False,False,27279,73667,2683.0,M04AC,DB01394,CHEMBL107,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,189.0,3.778353496777481,14.473860332972077,20.140422185010937,0.0793650793650793,0.1534391534391534,0.3386243386243386,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0346,ustekinumab,clopidogrel,419.0,1066.34353288413,0.3929315338620139,4.2,T2_moderate,1,False,False,False,100604,215471,847083.0,L04AC,,CHEMBL1201835,32968.0,B01AC,DB00758,CHEMBL1771,63.0,1.507025981599833,8.674550947311179,17.587040766868892,0.4761904761904761,0.6190476190476191,0.746031746031746,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0347,isosorbide,sevelamer,416.0,33.18546607423295,12.535608180685028,4.2,T2_moderate,1,False,False,True,43076,15661,6057.0,C01DA,DB01020,CHEMBL1311,214824.0,V03AE,,CHEMBL5314349,79.0,2.1711977223915917,6.647376238248331,9.535315998163496,0.3291139240506329,0.4556962025316455,0.6075949367088608,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0348,chlorpheniramine,oseltamivir,413.0,83.53740977909175,4.943892815112974,4.2,T2_moderate,1,False,False,False,69300,24505,2400.0,R06AB,DB01114,CHEMBL505,260101.0,J05AH,DB00198,CHEMBL1229,130.0,7.326185675571251,58.83816559594869,92.42213627804507,0.1,0.1615384615384615,0.2615384615384615,True,False,no_label_signal,,1,transporter_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,development,NOT_ANCHORED,,,,,
ADDI2-0349,chlorpheniramine,dalteparin,411.0,48.24068091344327,8.51978023978236,4.2,T2_moderate,2,False,False,False,69300,14151,2400.0,R06AB,DB01114,CHEMBL505,67109.0,B01AB,,CHEMBL1201460,125.0,8.468317778819026,44.8404095789337,71.20274688329373,0.032,0.064,0.168,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0350,levetiracetam,glipizide,404.0,418.4836019248767,0.9653902760866682,4.25,T2_moderate,1,False,False,False,133748,63606,114477.0,N03AX,DB01202,CHEMBL1286,4821.0,A10BB,DB01067,CHEMBL1073,91.0,2.590806725735173,6.407868472989174,9.719680830845824,0.1868131868131868,0.3626373626373626,0.6373626373626373,True,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0351,nitrofurantoin,dextromethorphan,403.0,85.90234829544127,4.691373495564692,4.25,T2_moderate,1,False,False,True,26771,65230,7454.0,J01XE,DB00698,CHEMBL572,3289.0,N06AX;R05DA,DB00514,CHEMBL52440,161.0,3.864473522320505,11.548524384667116,19.59897973130574,0.1055900621118012,0.217391304347826,0.3975155279503105,True,False,no_label_signal,,3,pk_inhibitor;transporter_inhibitor;metab_transporter,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0352,enalapril,liraglutide,399.0,172.60301280340605,2.3116630093500103,4.3,T2_moderate,1,False,False,False,66483,52777,3827.0,C09AA,DB00584,CHEMBL578,475968.0,A10AE;A10BJ,,CHEMBL4084119,60.0,1.7702398318448158,9.013479051495883,11.377994649316555,0.3833333333333333,0.5666666666666667,0.7333333333333333,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0353,citalopram,cefuroxime,397.0,114.21432392580397,3.4759212886283826,4.3,T2_moderate,1,False,False,False,142007,16350,2556.0,N06AB,DB00215,CHEMBL549,2194.0,J01DC;S01AA,DB01112,CHEMBL1436,120.0,3.0841866254802373,10.11504373445696,23.38959373598648,0.1666666666666666,0.3,0.4833333333333333,True,False,no_label_signal,,1,transporter_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0354,ranitidine,dalteparin,397.0,194.0375232400697,2.0459960185578043,4.3,T2_moderate,1,False,False,False,278744,14151,9143.0,A02BA,DB00863,CHEMBL1790041,67109.0,B01AB,,CHEMBL1201460,161.0,3.876636248273096,13.160159895453404,16.17426538829225,0.0745341614906832,0.1925465838509316,0.3478260869565217,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0355,sevelamer,bisoprolol,396.0,111.47438411201966,3.5523856279130723,4.3,T2_moderate,1,False,False,False,15661,144698,214824.0,V03AE,,CHEMBL5314349,19484.0,C07AB,DB00612,CHEMBL645,89.0,3.0240763936413053,12.983601065042857,14.981583770586129,0.3033707865168539,0.4269662921348314,0.4943820224719101,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0356,azithromycin,sevelamer,394.0,73.4647145704999,5.3631189109419415,4.3,T2_moderate,1,False,False,False,95360,15661,18631.0,J01FA;S01AA,DB00207,CHEMBL529,214824.0,V03AE,,CHEMBL5314349,58.0,5.480503508872361,18.483767130356107,21.654136409010512,0.1379310344827586,0.2413793103448276,0.3448275862068966,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0357,sitagliptin,ustekinumab,390.0,481.2108346994317,0.8104555672434044,4.35,T2_moderate,1,False,False,False,97236,100604,593411.0,A10BD;A10BH,DB01261,CHEMBL1422,847083.0,L04AC,,CHEMBL1201835,57.0,14.310625191179112,160.10448685249426,180.9128144271908,0.175438596491228,0.2456140350877192,0.2807017543859649,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0358,amoxicillin,sevelamer,389.0,103.13256438289451,3.7718445413204447,4.35,T2_moderate,1,False,False,False,133870,15661,723.0,A02BD;J01CA,DB01060,CHEMBL1082,214824.0,V03AE,,CHEMBL5314349,78.0,4.565559662766855,15.630746373310007,24.499769620140253,0.1666666666666666,0.2179487179487179,0.3333333333333333,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0359,lidocaine,dalteparin,388.0,75.43436345144704,5.143544430513215,4.35,T2_moderate,1,False,False,False,108365,14151,6387.0,C01BB;C05AD;D04AB;N01BB;R02AD;S01HA;S02DA,DB00281,CHEMBL79,67109.0,B01AB,,CHEMBL1201460,129.0,9.001379745609029,41.379271817159456,61.5932702694948,0.0387596899224806,0.0775193798449612,0.2170542635658914,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0360,dicyclomine,dextromethorphan,386.0,53.63802824349469,7.196386829279369,4.35,T2_moderate,1,False,False,True,16716,65230,3361.0,A03AA,DB00804,CHEMBL1123,3289.0,N06AX;R05DA,DB00514,CHEMBL52440,157.0,3.8982535318801705,9.504636051005471,12.777310889455231,0.0318471337579617,0.1528662420382165,0.3630573248407643,True,False,no_label_signal,,2,pk_inhibitor;pk_inducer,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0361,pravastatin,sevelamer,385.0,64.81550787499862,5.939936484683577,4.4,T2_moderate,1,False,False,False,84133,15661,42463.0,C10AA,DB00175,CHEMBL1144,214824.0,V03AE,,CHEMBL5314349,74.0,3.252806337757221,10.419376551036647,15.806892993459352,0.2702702702702703,0.3783783783783784,0.4594594594594595,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0362,alprazolam,ustekinumab,384.0,1035.0219711907991,0.3710066169495954,4.4,T2_moderate,1,False,False,False,209142,100604,596.0,N05BA,DB00404,CHEMBL661,847083.0,L04AC,,CHEMBL1201835,81.0,1.6469510078355156,5.5457716883797055,11.998324275930097,0.4814814814814814,0.5802469135802469,0.7901234567901234,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0363,metoclopramide,sevelamer,381.0,61.555973401972345,6.189488670936884,4.4,T2_moderate,1,False,False,False,79902,15661,6915.0,A03FA,DB01233,CHEMBL86,214824.0,V03AE,,CHEMBL5314349,72.0,2.9385653137349497,10.543363403100429,20.484625616767563,0.2083333333333333,0.3333333333333333,0.5416666666666666,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0364,cephalexin,levetiracetam,380.0,165.12752635145355,2.3012516955605387,4.4,T2_moderate,1,False,False,False,25098,133748,2231.0,J01DB,,CHEMBL1200544,114477.0,N03AX,DB01202,CHEMBL1286,82.0,2.0563581134895257,5.940764408369177,11.623608919546378,0.2926829268292683,0.4878048780487805,0.7682926829268293,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0365,ranitidine,sevelamer,379.0,214.74253773321544,1.7649041685017677,4.4,T2_moderate,1,False,False,False,278744,15661,9143.0,A02BA,DB00863,CHEMBL1790041,214824.0,V03AE,,CHEMBL5314349,74.0,4.072656887304619,10.940785960492498,16.77826724569668,0.0675675675675675,0.1081081081081081,0.3243243243243243,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0366,moxifloxacin,ustekinumab,378.0,108.97963502114634,3.4685379513948007,4.4,T2_moderate,1,False,False,False,22021,100604,139462.0,J01MA;S01AE,DB00218,CHEMBL32,847083.0,L04AC,,CHEMBL1201835,207.0,14.944476241363148,43.3573759177926,71.23877016983589,0.0096618357487922,0.0193236714975845,0.0483091787439613,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0367,atenolol,valproate,374.0,233.3526322430372,1.602724582127183,4.45,T2_moderate,1,False,False,False,138293,34302,1202.0,C07AB;C07FB,DB00335,CHEMBL24,40254.0,N03AG,DB00313,CHEMBL109,82.0,2.688099277300025,18.24994125506388,36.82054928961853,0.2195121951219512,0.3658536585365853,0.524390243902439,True,False,no_label_signal,,1,transporter_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0368,dextromethorphan,oseltamivir,372.0,78.63124444285937,4.73094382056142,4.45,T2_moderate,1,False,False,True,65230,24505,3289.0,N06AX;R05DA,DB00514,CHEMBL52440,260101.0,J05AH,DB00198,CHEMBL1229,119.0,3.5044651034667917,9.78811399802396,13.5224414883594,0.0924369747899159,0.2352941176470588,0.3697478991596639,True,False,no_label_signal,,1,transporter_inhibitor,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,confirmatory,NOT_ANCHORED,,,,,
ADDI2-0369,methadone,heparin,370.0,200.8100980024424,1.8425368230013008,4.5,T2_moderate,1,False,False,False,55414,73667,6813.0,N07BC,DB00333,CHEMBL651,5224.0,B01AB;C05BA;S01XA,,CHEMBL4650299,142.0,3.730638653631337,9.671760341056723,13.421298292622732,0.0704225352112676,0.1408450704225352,0.3591549295774648,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0370,lidocaine,liraglutide,369.0,281.33696557678047,1.3115944406505484,4.5,T2_moderate,1,False,False,False,108365,52777,6387.0,C01BB;C05AD;D04AB;N01BB;R02AD;S01HA;S02DA,DB00281,CHEMBL79,475968.0,A10AE;A10BJ,,CHEMBL4084119,91.0,3.184328479240258,10.721713831396515,14.877397620932095,0.1538461538461538,0.2527472527472527,0.4835164835164835,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
ADDI2-0371,doxazosin,sevelamer,368.0,29.59312165264904,12.43532211030053,4.5,T2_moderate,1,False,False,False,38413,15661,49276.0,C02CA,DB00590,CHEMBL707,214824.0,V03AE,,CHEMBL5314349,87.0,3.440046530839492,11.479637286434272,15.518652145609847,0.1724137931034483,0.2758620689655172,0.4367816091954023,False,False,no_label_signal,,0,,ANTI_DDI_SUPPORTED,DEFAULT_BENCHMARK,not_used_in_paper5,NOT_ANCHORED,,,,,
